Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
445	126.0	18.0	126	0.15879687217492905
446	243.0	23.0	243	0.22639386125920732
447	17.0	2.0	17	0.14807625838062344
448	501.0	53.0	501	0.1915785259160096
449	255.0	23.0	255	0.18208077564543368
450	242.0	23.0	242	0.17652613870522454
451	242.0	22.0	242	0.14108080119818203
452	196.0	19.0	196	0.1398752383051478
453	135.0	18.0	135	0.15373246840856694
454	220.0	23.0	220	0.17897473494098945
455	243.0	23.0	243	0.15929876806774013
456	277.0	27.0	277	0.1732129034071838
457	306.0	34.0	306	0.1919775698760074
458	68.0	6.0	68	0.23383403279106407
459	206.0	20.0	206	0.21347725707856777
460	312.0	23.0	312	0.22575711919209704
461	255.0	23.0	255	0.18052252602635646
462	501.0	47.0	501	0.19972762721265386
463	271.0	22.0	271	0.16745965030195528
464	38.0	5.0	38	0.1736592276904144
465	262.0	21.0	262	0.17559752092902897
466	37.0	6.0	37	0.1939848351317483
467	204.0	18.0	204	0.20064400496216966
468	218.0	23.0	218	0.2753217722878817
469	185.0	20.0	185	0.17823815382010227
470	77.0	10.0	77	0.15290920663770144
471	137.0	15.0	137	0.1600356774717352
472	261.0	16.0	261	0.2008555531715867
473	145.0	18.0	145	0.22071969213670697
474	115.0	11.0	115	0.2538807529470195
475	465.0	43.0	465	0.19526242436740987
476	116.0	11.0	116	0.20674889200720295
477	384.0	40.0	384	0.17191646869954033
478	57.0	7.0	57	0.27173877134919167
479	155.0	19.0	155	0.19278694670046528
480	426.0	47.0	426	0.20968962204533284
481	308.0	21.0	308	0.1573278518671823
482	68.0	11.0	68	0.13697533857296496
483	176.0	19.0	176	0.1684720633890141
484	300.0	22.0	300	0.18541305584212145
485	106.0	12.0	106	0.19656915881864304
486	296.0	20.0	296	0.20470038858066136
487	262.0	22.0	262	0.16699847534924517
488	413.0	47.0	413	0.15632005310087457
489	236.0	23.0	236	0.13763955819531012
490	243.0	21.0	243	0.18956357761910914
491	246.0	23.0	246	0.1637843954944756
492	226.0	23.0	226	0.1434347921965924
493	216.0	23.0	216	0.15530026633361424
494	242.0	23.0	242	0.1419152943802274
495	501.0	59.0	501	0.16439917815957003
496	96.0	14.0	96	0.17179041903000325
497	146.0	18.0	146	0.1656217175752741
498	247.0	23.0	247	0.1528373458516984
499	234.0	22.0	234	0.16394530098216656
500	232.0	22.0	232	0.17264293737163575
501	317.0	22.0	317	0.23375186984565355
502	269.0	23.0	269	0.223421032495492
503	47.0	7.0	47	0.23587954741843203
504	59.0	11.0	59	0.12143741829036656
505	232.0	23.0	232	0.17085301709072342
506	18.0	2.0	18	0.18029802396065658
507	236.0	22.0	236	0.1466253268437744
508	108.0	14.0	108	0.20337024548401436
509	108.0	15.0	108	0.22612402688159985
510	27.0	5.0	27	0.17115973046532384
511	224.0	23.0	224	0.16360600853970805
512	463.0	44.0	463	0.14018257673161977
513	197.0	23.0	197	0.12130964319528964
514	358.0	40.0	358	0.15680223636266738
515	386.0	37.0	386	0.15920302156030822
516	223.0	23.0	223	0.21550424937409404
517	78.0	11.0	78	0.1528065046056723
518	234.0	23.0	234	0.16009984746511674
519	455.0	47.0	455	0.12548259663303474
520	240.0	22.0	240	0.185087017986613
521	263.0	23.0	263	0.16545440630541103
522	232.0	22.0	232	0.15121129042757997
523	210.0	23.0	210	0.16757286280570996
524	184.0	19.0	184	0.19146005211033576
525	231.0	23.0	231	0.16002254902477905
526	106.0	15.0	106	0.21063644822054314
527	155.0	15.0	155	0.18636487804112895
528	286.0	33.0	286	0.1590344881169967
529	233.0	19.0	233	0.20105269117992322
530	137.0	10.0	137	0.17700531897916846
531	270.0	23.0	270	0.1820372884610185
532	206.0	19.0	206	0.19159914596566877
533	273.0	20.0	273	0.17740668394626716
534	128.0	15.0	128	0.13534870246076025
535	194.0	20.0	194	0.15566662823800573
536	106.0	14.0	106	0.15316021888745282
537	215.0	18.0	215	0.13868021356851556
538	128.0	14.0	128	0.1577763226814568
539	118.0	13.0	118	0.1791032803860509
540	186.0	20.0	186	0.17778135816095977
541	215.0	21.0	215	0.1930317198987617
542	233.0	23.0	233	0.16597367372251887
543	17.0	2.0	17	0.26549061256296497
544	66.0	8.0	66	0.16414437855057645
545	78.0	13.0	78	0.1500791721045971
546	224.0	22.0	224	0.16982486220409296
547	215.0	21.0	215	0.19414087238526623
548	46.0	8.0	46	0.16177488223690054
549	116.0	14.0	116	0.1711093346620428
550	244.0	21.0	244	0.23211966201540876
551	216.0	23.0	216	0.18165459475238566
552	347.0	38.0	347	0.1623858291687986
553	287.0	22.0	287	0.16982008576496968
554	205.0	22.0	205	0.14871543418706917
555	166.0	22.0	166	0.1974751628396741
556	127.0	16.0	127	0.12494318084571306
557	215.0	21.0	215	0.17822778555023117
558	28.0	4.0	28	0.17452739392008101
559	184.0	15.0	184	0.18912097955446527
560	174.0	21.0	174	0.15652110697380428
561	242.0	23.0	242	0.16783474350332722
562	366.0	41.0	366	0.17834769872327647
563	229.0	23.0	229	0.1857951729757687
564	46.0	6.0	46	0.21364093069796977
565	281.0	23.0	281	0.22528890236628862
566	265.0	23.0	265	0.17899652039105038
567	148.0	18.0	148	0.18412031396921422
568	243.0	23.0	243	0.1603475507241463
569	289.0	21.0	289	0.19204942150537738
570	105.0	7.0	105	0.25091337866726376
571	225.0	23.0	225	0.14681417206095324
572	234.0	23.0	234	0.1998272297474054
573	67.0	9.0	67	0.19506410842956
574	166.0	22.0	166	0.17827237949493419
575	290.0	23.0	290	0.23044040996966692
576	298.0	33.0	298	0.16015483807747397
577	214.0	21.0	214	0.1991258303887237
578	226.0	23.0	226	0.2593073792821538
579	268.0	32.0	268	0.19910441768536372
580	184.0	22.0	184	0.1967997897375861
581	27.0	2.0	27	0.30836146545630916
582	296.0	21.0	296	0.2397278472655327
583	204.0	11.0	204	0.19997644612529114
584	327.0	22.0	327	0.2028636088999222
585	37.0	5.0	37	0.27765325185012174
586	17.0	2.0	17	0.17262659725897453
587	145.0	15.0	145	0.19019603382410674
588	46.0	8.0	46	0.31906004525397136
589	145.0	15.0	145	0.18646576245283258
590	38.0	7.0	38	0.28355642035603523
591	195.0	11.0	195	0.2553337956468264
592	206.0	20.0	206	0.2657508367256632
593	17.0	3.0	17	0.36995335054748196
594	236.0	18.0	236	0.25315799298932995
595	272.0	18.0	272	0.19755490737802842
596	237.0	22.0	237	0.2468322439881568
597	293.0	22.0	293	0.19633197631852212
