Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
457	136.0	10.0	136	0.6985904746688902
458	196.0	22.0	196	0.6591123389270233
459	281.0	23.0	281	0.6749823513802048
460	286.0	20.0	286	0.5826313195658939
461	216.0	18.0	216	0.6480014158619775
462	177.0	15.0	177	0.6375893316952522
463	136.0	12.0	136	0.7779414341511095
464	97.0	10.0	97	0.5900447733853895
465	156.0	10.0	156	0.7385601801797748
466	76.0	8.0	76	0.9188547639274284
467	145.0	7.0	145	0.9964353920570735
468	225.0	19.0	225	0.757282129344013
469	97.0	6.0	97	0.7669658351727983
470	278.0	23.0	278	0.6080317209146434
471	204.0	21.0	204	0.7202096046952933
472	176.0	21.0	176	0.54439769113775
473	148.0	16.0	148	0.6601651811317818
474	108.0	10.0	108	0.51510710855601
475	17.0	3.0	17	0.44488408285028797
476	234.0	22.0	234	0.8668189724891359
477	135.0	11.0	135	0.6323924834529558
478	286.0	21.0	286	0.90039833481391
479	147.0	16.0	147	0.7746725157916952
480	49.0	9.0	49	0.7090633690965419
481	253.0	20.0	253	1.033401210302774
482	207.0	23.0	207	0.765158774772128
483	155.0	17.0	155	1.0107668841558117
484	157.0	20.0	157	0.8165880550339724
485	215.0	21.0	215	0.7237348045547342
486	37.0	5.0	37	0.5483198709584571
487	196.0	18.0	196	0.7909010273157334
488	148.0	16.0	148	0.6350316104756014
489	147.0	19.0	147	0.8505160589860815
490	158.0	16.0	158	0.7737856138073191
491	215.0	21.0	215	0.7145940133305483
492	136.0	17.0	136	0.7429532541838639
493	156.0	13.0	156	0.7821341150511916
494	168.0	15.0	168	0.9028182888758325
495	196.0	18.0	196	0.7836980561592749
496	48.0	7.0	48	0.9417791793433329
497	157.0	18.0	157	0.8288273788561487
498	117.0	18.0	117	0.8724645832792307
499	235.0	23.0	235	0.9577111910632317
500	155.0	19.0	155	0.8924444008738764
501	374.0	36.0	374	0.8975129930531596
502	247.0	23.0	247	0.8184019075895128
503	216.0	19.0	216	0.9554043765076332
504	156.0	12.0	156	0.9986937303478137
505	116.0	12.0	116	0.9680600531142334
506	437.0	45.0	437	0.9963725473927824
507	157.0	19.0	157	0.8112388331988815
508	38.0	6.0	38	0.7690154378743548
509	47.0	6.0	47	1.2507858266855807
510	222.0	23.0	222	0.8582341488081593
511	157.0	14.0	157	0.94084193975113
512	86.0	11.0	86	0.6405364467307578
513	128.0	18.0	128	1.0644676548836287
514	293.0	22.0	293	0.7697425228209829
515	333.0	19.0	333	1.0719919054134115
516	263.0	22.0	263	1.0593749762516285
517	186.0	14.0	186	0.9891559781646857
518	283.0	19.0	283	0.9157673229756288
519	235.0	23.0	235	0.7087367068896903
520	148.0	15.0	148	0.6781755172823732
521	272.0	21.0	272	0.8867240608532858
522	115.0	11.0	115	0.7288430905860404
523	115.0	12.0	115	0.8715621402730113
524	47.0	6.0	47	0.6892960900638966
525	157.0	14.0	157	0.7595603716601232
526	38.0	6.0	38	0.7832087299933559
527	348.0	40.0	348	0.704466771875005
528	216.0	19.0	216	1.025345153382255
529	245.0	23.0	245	0.9876809471115774
530	164.0	15.0	164	1.0419293286778577
531	136.0	15.0	136	0.6927535280256587
532	137.0	18.0	137	0.6917811182130428
533	106.0	14.0	106	1.0211189077850782
534	278.0	19.0	278	0.7916724860078568
535	18.0	2.0	18	0.4862712418867482
536	307.0	23.0	307	0.936177246296833
537	135.0	11.0	135	0.6190459435460745
538	225.0	19.0	225	0.7580940839151541
539	157.0	12.0	157	0.7533944770693779
540	156.0	15.0	156	0.6880715827051646
541	195.0	17.0	195	0.8937821612717249
542	290.0	20.0	290	0.657827775771248
543	333.0	19.0	333	0.6920401529820116
544	165.0	12.0	165	0.5883528209093846
545	166.0	20.0	166	0.5747976872217224
546	204.0	21.0	204	0.5927965536247939
547	189.0	22.0	189	0.5797976035348795
548	389.0	19.0	389	0.6913673173214828
549	195.0	15.0	195	0.5965543180322036
550	137.0	17.0	137	0.8840995204709742
551	165.0	11.0	165	0.7789925370478269
552	96.0	15.0	96	0.6590468587431436
553	47.0	3.0	47	0.7023450901850741
554	228.0	23.0	228	0.5263589711108229
555	213.0	21.0	213	0.6715667263687777
556	218.0	23.0	218	0.8448757769522863
557	215.0	22.0	215	0.7101662384216175
558	128.0	13.0	128	0.7983631397364661
559	223.0	17.0	223	0.8065563996276514
560	17.0	2.0	17	0.39545975055764704
561	294.0	20.0	294	0.7171478794038701
562	99.0	10.0	99	0.7004280892586467
563	292.0	25.0	292	0.7571925377243593
564	116.0	12.0	116	1.062481650633031
565	174.0	15.0	174	0.7749776919854099
566	147.0	17.0	147	0.7935854954784419
567	212.0	23.0	212	0.7247699387195818
568	185.0	17.0	185	0.7640301314056726
569	283.0	20.0	283	0.8360041540787414
570	245.0	23.0	245	0.8092436637805432
571	310.0	23.0	310	0.7345569013347549
572	29.0	5.0	29	0.6468079156916717
573	275.0	22.0	275	0.7940029355951331
574	17.0	0.0	17	1.4542123561396318
575	175.0	17.0	175	0.8703933719013418
576	165.0	16.0	165	0.8301701766862111
577	145.0	15.0	145	0.7473410270337401
578	86.0	13.0	86	0.8159981881983058
579	232.0	20.0	232	0.6590479671762421
580	138.0	19.0	138	0.7367276223781316
581	155.0	18.0	155	0.7035525209480716
582	166.0	23.0	166	0.7645285176674286
583	292.0	21.0	292	1.0710635042353853
584	225.0	21.0	225	0.778408637361394
585	68.0	9.0	68	1.0011423327138318
586	148.0	16.0	148	0.5262406409994976
587	66.0	9.0	66	0.8107576162526102
588	185.0	18.0	185	0.915335881065678
589	158.0	14.0	158	0.9869494140148163
590	233.0	18.0	233	0.7960932317305788
591	224.0	17.0	224	0.5770335884132821
592	371.0	22.0	371	0.8341221203450164
593	96.0	11.0	96	0.6463369391082475
594	293.0	22.0	293	0.7564950364390738
595	322.0	18.0	322	0.7174065237321099
596	67.0	12.0	67	0.8537594044386451
597	137.0	15.0	137	0.6466074554372008
598	176.0	21.0	176	0.9363411441022023
599	309.0	21.0	309	0.7092289934145787
600	28.0	4.0	28	1.1642706029649292
601	127.0	16.0	127	0.7807295240872488
602	29.0	5.0	29	0.48583371217908533
603	406.0	45.0	406	0.6574494970200832
604	363.0	20.0	363	0.6581008709843986
605	185.0	21.0	185	0.5867729267155802
606	147.0	17.0	147	0.6279984795722832
607	238.0	21.0	238	0.6407748200781956
608	333.0	22.0	333	0.6807926234708086
609	185.0	21.0	185	0.6950443215869568
610	138.0	15.0	138	0.6522377069121685
611	66.0	8.0	66	0.538408806942629
612	263.0	22.0	263	0.6463154724483934
613	38.0	6.0	38	0.6098991647166642
614	265.0	21.0	265	0.5668998782505404
615	135.0	17.0	135	0.7963099871244695
616	37.0	6.0	37	0.5836610055050334
617	147.0	17.0	147	0.8171325493984076
618	38.0	3.0	38	1.1928797666179507
619	256.0	12.0	256	0.8044286110671237
620	157.0	19.0	157	0.7233966144786519
621	167.0	16.0	167	0.8444842547178268
622	184.0	20.0	184	0.8149983821760701
623	292.0	21.0	292	0.7308514400270499
624	157.0	14.0	157	0.7631354076420046
625	203.0	18.0	203	0.8887938380681822
626	29.0	5.0	29	0.545406690188523
627	17.0	3.0	17	1.250748006736531
628	28.0	2.0	28	0.7322766653129033
629	86.0	10.0	86	0.7459917127393013
630	204.0	19.0	204	0.9382783160636238
631	136.0	11.0	136	0.9262670711203314
632	195.0	14.0	195	0.5729091914418416
633	248.0	22.0	248	0.7428798794806484
634	414.0	42.0	414	0.8102201590413488
635	225.0	22.0	225	0.9425626297957367
636	156.0	12.0	156	1.2136057495879822
637	108.0	15.0	108	0.8374070936331043
638	195.0	22.0	195	0.7730562816445644
639	115.0	12.0	115	1.1011408206237399
640	232.0	23.0	232	0.8024564489304763
641	331.0	21.0	331	0.7493939220882795
642	213.0	20.0	213	0.8014683326085409
643	241.0	23.0	241	0.5592300605291648
644	213.0	22.0	213	0.9123121405921072
645	228.0	23.0	228	0.9617350916459895
646	238.0	23.0	238	0.81053378129331
647	135.0	16.0	135	0.5302294623244692
648	135.0	17.0	135	0.8021852095921834
649	214.0	22.0	214	0.6300008229597985
650	194.0	21.0	194	0.5733216104011253
651	289.0	23.0	289	0.8303304096380938
652	138.0	17.0	138	0.9123969745106887
653	242.0	22.0	242	0.6769741932622904
654	46.0	2.0	46	0.43876580974977947
655	157.0	20.0	157	0.6275416382463874
656	156.0	19.0	156	0.606234063871969
657	97.0	16.0	97	0.9892511959235692
658	37.0	6.0	37	1.2014175238641533
659	164.0	20.0	164	0.7339549293832445
