
Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
381	340.0	22.0	340	0.19597586602629985
382	69.0	9.0	69	0.3724128627150819
383	374.0	20.0	374	0.31880543843150777
384	106.0	8.0	106	0.3264515088554823
385	361.0	23.0	361	0.24972620404162896
386	157.0	19.0	157	0.1674180985398733
387	222.0	21.0	222	0.2141117936520426
388	225.0	10.0	225	0.26994819566607475
389	17.0	1.0	17	0.5282013661721173
390	269.0	23.0	269	0.25486116764242983
391	247.0	23.0	247	0.23910818179609322
392	58.0	10.0	58	0.14383707227634973
393	295.0	21.0	295	0.1978156699151811
394	86.0	10.0	86	0.13623971691311793
395	332.0	20.0	332	0.2221723672182086
396	215.0	20.0	215	0.28598832761825516
397	432.0	47.0	432	0.20281662638471634
398	17.0	3.0	17	0.1769973526106161
399	37.0	7.0	37	0.1649855015849745
400	257.0	23.0	257	0.25616547333417233
401	48.0	8.0	48	0.14388413517735898
402	281.0	20.0	281	0.2681076476794545
403	208.0	23.0	208	0.21377035615464243
404	230.0	21.0	230	0.25703363522239353
405	40.0	5.0	40	0.28227886436507105
406	202.0	23.0	202	0.232902535873622
407	117.0	14.0	117	0.26688520333323723
408	27.0	3.0	27	0.25345587150918114
409	230.0	23.0	230	0.24019221776853436
410	441.0	47.0	441	0.2831535371708897
411	300.0	22.0	300	0.20191283091902734
412	106.0	15.0	106	0.23581958794087735
413	105.0	8.0	105	0.31573417348166305
414	494.0	46.0	494	0.2285698471658746
415	288.0	23.0	288	0.2025708944743706
416	27.0	4.0	27	0.09274292502690244
417	282.0	22.0	282	0.217924024077489
418	291.0	22.0	291	0.2721266931889393
419	106.0	13.0	106	0.3114165868961586
420	134.0	20.0	134	0.2758770386841315
421	56.0	10.0	56	0.11627524765208364
422	282.0	21.0	282	0.17030548206563537
423	97.0	12.0	97	0.28452849587828843
424	252.0	23.0	252	0.2249333399628836
425	262.0	22.0	262	0.15257102232568592
426	282.0	23.0	282	0.28647221940576184
427	157.0	18.0	157	0.17190350141305072
428	223.0	20.0	223	0.21817469175888285
429	289.0	19.0	289	0.32888870229976813
430	38.0	5.0	38	0.24194539201102758
431	58.0	8.0	58	0.24813774960308238
432	166.0	14.0	166	0.383707403440971
433	204.0	23.0	204	0.2858631603931095
434	222.0	23.0	222	0.2621077394599582
435	313.0	23.0	313	0.31759534578044385
436	203.0	22.0	203	0.27083753513658576
437	37.0	4.0	37	0.2697905469182375
438	226.0	20.0	226	0.2611387710919422
439	107.0	14.0	107	0.36631670810073336
440	46.0	7.0	46	0.5117450500635997
441	244.0	18.0	244	0.28647863515271027
442	440.0	47.0	440	0.2934252584437755
443	235.0	19.0	235	0.19700931927308124
444	281.0	22.0	281	0.2214580465147928
445	282.0	23.0	282	0.21902607502878135
446	279.0	23.0	279	0.25606833474450214
447	272.0	22.0	272	0.23108049955986001
448	234.0	21.0	234	0.2801991703116104
449	312.0	23.0	312	0.3028086075821939
450	483.0	46.0	483	0.20604699622554315
451	184.0	21.0	184	0.19147259065800387
452	177.0	20.0	177	0.24548781778937007
453	213.0	18.0	213	0.18371223724783867
454	38.0	7.0	38	0.4987078219848244
455	164.0	20.0	164	0.30003244714902305
456	125.0	13.0	125	0.22831766238808632
457	27.0	3.0	27	0.17225409050782522
458	96.0	10.0	96	0.3218570931737001
459	128.0	14.0	128	0.17764661269029602
460	225.0	20.0	225	0.3123020540840096
461	106.0	14.0	106	0.34670684644776695
462	67.0	7.0	67	0.1769887133876779
463	253.0	20.0	253	0.2022825507778424
464	117.0	16.0	117	0.23191588582136693
465	206.0	19.0	206	0.23271938131272213
466	501.0	45.0	501	0.2789993113029503
467	226.0	23.0	226	0.31383555614908715
468	117.0	12.0	117	0.2109579415912302
469	272.0	22.0	272	0.2403585867381052
470	304.0	22.0	304	0.30034241363357167
471	283.0	21.0	283	0.3042205066383938
472	108.0	16.0	108	0.30924767407554166
473	128.0	12.0	128	0.26146902551408857
474	312.0	23.0	312	0.257202326761893
475	297.0	22.0	297	0.3058671640476795
476	46.0	3.0	46	0.25832622028563335
477	294.0	22.0	294	0.178042410264666
478	362.0	16.0	362	0.2832978440613296
479	106.0	12.0	106	0.1944577104921611
480	87.0	7.0	87	0.18043700087515788
481	306.0	23.0	306	0.31580962568789334
482	177.0	15.0	177	0.17826010810874277
483	275.0	16.0	275	0.2120875602418726
484	177.0	19.0	177	0.1882190411794657
485	243.0	18.0	243	0.21586699409739962
486	98.0	12.0	98	0.21493452977465125
487	293.0	23.0	293	0.15934824211834436
488	312.0	23.0	312	0.20599800429474086
489	256.0	23.0	256	0.23576861125184223
490	155.0	15.0	155	0.23900892126464074
491	273.0	22.0	273	0.27923584074436963
492	262.0	23.0	262	0.2031589358305658
493	292.0	18.0	292	0.2429088286047623
494	136.0	15.0	136	0.2191568591960651
495	270.0	21.0	270	0.3244382368124746
496	307.0	21.0	307	0.2505112371562164
497	146.0	8.0	146	0.22436607333078776
498	177.0	16.0	177	0.23356934607365712
499	319.0	22.0	319	0.19982679717266075
500	274.0	17.0	274	0.36887040422943823
501	269.0	21.0	269	0.2582497378901257
502	117.0	9.0	117	0.30750715643422216
503	196.0	17.0	196	0.26178516111127575
504	303.0	23.0	303	0.27920352613473487
505	277.0	30.0	277	0.2389344497439233
506	68.0	6.0	68	0.352503259501913
507	269.0	23.0	269	0.22428971610714069
508	303.0	22.0	303	0.23178405339888022
509	284.0	21.0	284	0.2902835168626527
510	56.0	7.0	56	0.46782112031775924
511	389.0	22.0	389	0.26601958810172227
512	259.0	21.0	259	0.21290372566654414
513	66.0	6.0	66	0.23336966414794777
514	295.0	22.0	295	0.22996500581502916
515	329.0	23.0	329	0.2325086472471072
516	206.0	21.0	206	0.254898341689078
517	248.0	23.0	248	0.23622664166313986
518	157.0	21.0	157	0.2191144711794747
519	358.0	36.0	358	0.272852862264191
520	305.0	22.0	305	0.22348315350589204
521	226.0	20.0	226	0.23226859117239979
522	206.0	20.0	206	0.20710099982188165
523	304.0	23.0	304	0.2007761199983131
524	137.0	16.0	137	0.16577639293442242
525	234.0	21.0	234	0.20994179074962935
526	245.0	21.0	245	0.15055635044617313
527	128.0	14.0	128	0.287173548276769
528	273.0	22.0	273	0.26770902629737015
529	146.0	17.0	146	0.20191038428002026
530	385.0	39.0	385	0.20944390683979183
531	18.0	1.0	18	0.19514240324497223
532	435.0	41.0	435	0.24985325779209192
533	312.0	20.0	312	0.2365367324091494
534	232.0	22.0	232	0.31248351673049657
535	306.0	22.0	306	0.29265431061484454
536	117.0	14.0	117	0.2811571268730948
537	265.0	23.0	265	0.28863244155105555
538	271.0	22.0	271	0.23092494778527545
539	253.0	20.0	253	0.20503480182482084
540	501.0	42.0	501	0.25174012755651676
541	323.0	22.0	323	0.23776999070386953
542	18.0	3.0	18	0.4889579812685649
543	273.0	22.0	273	0.2603176491669355
544	425.0	39.0	425	0.24057408492354787
545	154.0	19.0	154	0.22199618286610423
546	501.0	44.0	501	0.27041833500513535
547	232.0	23.0	232	0.2547500434106794
548	258.0	23.0	258	0.27309802037396635
549	56.0	10.0	56	0.3488829392673714
550	184.0	21.0	184	0.2410978614960028
551	233.0	22.0	233	0.3619270835615407
552	96.0	7.0	96	0.2846854585999002
553	256.0	26.0	256	0.2338167969355709
554	147.0	17.0	147	0.3267244546084988
555	302.0	22.0	302	0.2480554109969676
556	457.0	47.0	457	0.2324207180324347
557	288.0	23.0	288	0.24377412762906817
558	422.0	15.0	422	0.2241867006760779
559	246.0	18.0	246	0.255532123436167
560	236.0	23.0	236	0.3119149743658254
561	501.0	44.0	501	0.22947497927619073
562	304.0	22.0	304	0.30222962071849524
563	333.0	22.0	333	0.25877894043877675
564	135.0	5.0	135	0.2632729999445103
565	334.0	17.0	334	0.22408400728049394
566	296.0	23.0	296	0.2222737845511654
567	185.0	8.0	185	0.2695171029785195
568	118.0	11.0	118	0.24292624426090112
569	282.0	16.0	282	0.2198157620662493
570	58.0	6.0	58	0.302855020003586
571	253.0	20.0	253	0.28623988298264885
572	294.0	17.0	294	0.2945735000301989
573	185.0	11.0	185	0.24940607698785291
574	185.0	15.0	185	0.28836156086543124
575	287.0	23.0	287	0.29778428576912613
576	270.0	22.0	270	0.2520464280275283
577	284.0	21.0	284	0.2741659847547261
578	435.0	46.0	435	0.23576731554221833
579	255.0	22.0	255	0.23603447406899694
580	48.0	6.0	48	0.17540297106218836
581	324.0	18.0	324	0.26799654720902993
582	258.0	23.0	258	0.24466374555472717
583	311.0	21.0	311	0.22683193807121835
584	501.0	46.0	501	0.2633108955672282
585	223.0	20.0	223	0.20669529127633626
586	501.0	52.0	501	0.2623011976547405
587	376.0	40.0	376	0.24445602633653485
588	264.0	19.0	264	0.24865872525807584
