episode,length,reward
885,108.0,17.0
886,234.0,20.0
887,192.0,23.0
888,106.0,15.0
889,194.0,19.0
890,37.0,6.0
891,78.0,13.0
892,212.0,22.0
893,58.0,10.0
894,174.0,22.0
895,231.0,20.0
896,117.0,14.0
897,37.0,6.0
898,184.0,20.0
899,127.0,21.0
900,195.0,22.0
901,157.0,20.0
902,136.0,22.0
903,137.0,20.0
904,77.0,13.0
905,175.0,22.0
906,231.0,23.0
907,48.0,7.0
908,198.0,23.0
909,137.0,21.0
910,98.0,14.0
911,99.0,15.0
912,127.0,16.0
913,78.0,13.0
914,88.0,15.0
915,79.0,12.0
916,229.0,22.0
917,156.0,20.0
918,136.0,16.0
919,211.0,23.0
920,58.0,10.0
921,136.0,19.0
922,99.0,16.0
923,127.0,20.0
924,59.0,10.0
925,108.0,18.0
926,118.0,19.0
927,49.0,8.0
928,107.0,16.0
929,232.0,21.0
930,118.0,18.0
931,157.0,22.0
932,202.0,21.0
933,137.0,19.0
934,166.0,22.0
935,107.0,17.0
936,126.0,20.0
937,29.0,5.0
938,266.0,41.0
939,58.0,11.0
940,376.0,47.0
941,203.0,23.0
942,155.0,21.0
943,157.0,21.0
944,183.0,22.0
945,372.0,44.0
946,46.0,8.0
947,193.0,22.0
948,166.0,23.0
949,176.0,22.0
950,204.0,21.0
951,256.0,32.0
952,128.0,19.0
953,137.0,18.0
954,78.0,13.0
955,185.0,21.0
956,203.0,21.0
957,212.0,23.0
958,89.0,16.0
959,215.0,21.0
960,215.0,20.0
961,308.0,42.0
962,174.0,23.0
963,29.0,5.0
964,156.0,21.0
965,229.0,23.0
966,230.0,23.0
967,136.0,18.0
968,228.0,23.0
969,388.0,47.0
970,326.0,46.0
971,99.0,16.0
972,97.0,17.0
973,365.0,45.0
974,193.0,23.0
975,118.0,19.0
976,449.0,46.0
977,157.0,20.0
978,212.0,23.0
979,205.0,23.0
980,128.0,17.0
981,29.0,5.0
982,87.0,14.0
983,197.0,26.0
984,194.0,22.0
985,237.0,22.0
986,235.0,23.0
987,185.0,22.0
988,184.0,22.0
989,238.0,32.0
990,47.0,8.0
991,98.0,17.0
992,68.0,12.0
993,383.0,47.0
994,277.0,45.0
995,127.0,21.0
996,155.0,22.0
997,333.0,46.0
998,501.0,68.0
999,218.0,23.0
1000,225.0,23.0
1001,276.0,42.0
1002,501.0,68.0
1003,185.0,22.0
1004,335.0,47.0
1005,206.0,22.0
1006,154.0,22.0
1007,216.0,23.0
1008,213.0,23.0
1009,229.0,23.0
1010,235.0,22.0
1011,382.0,47.0
1012,69.0,13.0
1013,87.0,14.0
1014,208.0,23.0
1015,327.0,46.0
1016,501.0,70.0
1017,206.0,23.0
1018,244.0,22.0
1019,181.0,23.0
1020,187.0,23.0
1021,218.0,23.0
1022,197.0,23.0
1023,501.0,71.0
1024,238.0,23.0
1025,384.0,47.0
1026,200.0,23.0
1027,166.0,21.0
1028,246.0,22.0
1029,203.0,23.0
1030,323.0,46.0
1031,295.0,41.0
1032,248.0,23.0
1033,148.0,20.0
1034,417.0,47.0
1035,165.0,22.0
1036,184.0,22.0
1037,344.0,43.0
1038,316.0,40.0
1039,137.0,20.0
1040,176.0,21.0
1041,136.0,18.0
1042,211.0,23.0
1043,326.0,45.0
1044,232.0,23.0
1045,199.0,23.0
1046,200.0,23.0
1047,216.0,23.0
1048,195.0,23.0
1049,155.0,21.0
1050,246.0,35.0
1051,217.0,31.0
1052,240.0,23.0
1053,306.0,42.0
1054,217.0,23.0
1055,501.0,67.0
1056,219.0,21.0
1057,192.0,23.0
1058,192.0,21.0
1059,189.0,23.0
1060,225.0,23.0
1061,501.0,68.0
1062,174.0,22.0
1063,195.0,22.0
1064,476.0,68.0
1065,194.0,23.0
1066,424.0,46.0
1067,147.0,20.0
1068,416.0,47.0
1069,227.0,21.0
1070,431.0,47.0
1071,214.0,23.0
1072,253.0,22.0
1073,244.0,23.0
1074,195.0,22.0
1075,66.0,2.0
1076,135.0,19.0
1077,27.0,4.0
1078,276.0,23.0
1079,253.0,22.0
1080,216.0,19.0
1081,256.0,23.0
1082,223.0,22.0
1083,126.0,14.0
1084,117.0,13.0
1085,156.0,11.0
1086,126.0,15.0
1087,107.0,14.0
1088,228.0,23.0
1089,96.0,11.0
1090,136.0,12.0
1091,126.0,15.0
1092,116.0,13.0
1093,223.0,23.0
1094,255.0,23.0
1095,27.0,4.0
1096,206.0,20.0
1097,315.0,32.0
1098,66.0,12.0
1099,46.0,7.0
1100,185.0,22.0
1101,128.0,19.0
1102,136.0,15.0
1103,17.0,3.0
1104,126.0,16.0
1105,157.0,19.0
1106,294.0,21.0
1107,232.0,23.0
1108,97.0,13.0
1109,38.0,6.0
1110,137.0,19.0
1111,280.0,22.0
1112,207.0,23.0
1113,207.0,23.0
1114,68.0,10.0
1115,284.0,23.0
1116,204.0,21.0
1117,237.0,24.0
1118,87.0,13.0
1119,17.0,2.0
1120,225.0,22.0
1121,195.0,23.0
1122,98.0,16.0
1123,28.0,4.0
1124,27.0,4.0
1125,212.0,20.0
1126,106.0,14.0
1127,17.0,0.0
1128,46.0,6.0
1129,17.0,0.0
1130,185.0,16.0
1131,17.0,0.0
1132,145.0,17.0
1133,37.0,6.0
1134,77.0,11.0
1135,240.0,23.0
1136,96.0,14.0
1137,213.0,23.0
1138,27.0,4.0
1139,204.0,21.0
1140,17.0,0.0
1141,17.0,0.0
1142,186.0,22.0
1143,17.0,0.0
1144,17.0,0.0
1145,17.0,0.0
1146,17.0,0.0
1147,17.0,0.0
1148,17.0,0.0
1149,17.0,0.0
1150,17.0,0.0
1151,47.0,6.0
1152,107.0,16.0
1153,186.0,20.0
1154,17.0,0.0
1155,243.0,23.0
1156,87.0,14.0
1157,68.0,10.0
1158,246.0,22.0
1159,76.0,8.0
1160,194.0,23.0
1161,47.0,6.0
1162,27.0,1.0
1163,157.0,13.0
1164,37.0,5.0
1165,46.0,6.0
1166,295.0,36.0
1167,118.0,17.0
1168,128.0,17.0
1169,37.0,5.0
1170,46.0,8.0
1171,99.0,15.0
1172,164.0,22.0
1173,46.0,6.0
1174,87.0,11.0
1175,224.0,19.0
1176,88.0,9.0
1177,214.0,22.0
1178,237.0,27.0
1179,248.0,23.0
1180,17.0,3.0
1181,295.0,38.0
1182,184.0,21.0
1183,38.0,6.0
1184,185.0,21.0
1185,137.0,18.0
1186,128.0,19.0
1187,308.0,42.0
1188,98.0,15.0
1189,256.0,31.0
1190,207.0,26.0
1191,38.0,4.0
1192,277.0,28.0
1193,195.0,23.0
1194,97.0,14.0
1195,229.0,21.0
1196,197.0,26.0
1197,236.0,23.0
1198,213.0,21.0
1199,233.0,23.0
1200,166.0,21.0
1201,384.0,46.0
1202,106.0,15.0
1203,239.0,23.0
1204,501.0,70.0
1205,198.0,26.0
1206,146.0,21.0
1207,127.0,16.0
1208,175.0,20.0
1209,207.0,27.0
1210,66.0,9.0
1211,127.0,17.0
1212,346.0,42.0
1213,277.0,37.0
1214,87.0,12.0
1215,196.0,31.0
1216,254.0,23.0
1217,287.0,38.0
1218,38.0,5.0
1219,98.0,15.0
1220,98.0,16.0
1221,215.0,23.0
1222,347.0,39.0
1223,108.0,18.0
1224,38.0,4.0
1225,106.0,13.0
1226,206.0,22.0
1227,106.0,17.0
1228,126.0,18.0
1229,286.0,39.0
1230,183.0,23.0
1231,212.0,23.0
1232,227.0,27.0
1233,79.0,11.0
1234,98.0,13.0
1235,146.0,22.0
1236,213.0,23.0
1237,213.0,22.0
1238,222.0,23.0
1239,164.0,22.0
1240,56.0,7.0
1241,106.0,11.0
1242,17.0,0.0
1243,207.0,27.0
1244,174.0,22.0
1245,47.0,7.0
1246,87.0,14.0
1247,56.0,9.0
1248,147.0,18.0
1249,175.0,21.0
1250,28.0,2.0
1251,107.0,16.0
1252,396.0,47.0
1253,79.0,12.0
1254,147.0,21.0
1255,66.0,10.0
1256,136.0,19.0
1257,193.0,23.0
1258,164.0,22.0
1259,342.0,47.0
1260,268.0,41.0
1261,256.0,36.0
1262,78.0,11.0
1263,79.0,12.0
1264,128.0,17.0
1265,107.0,16.0
1266,86.0,14.0
1267,166.0,21.0
1268,108.0,17.0
1269,197.0,25.0
1270,237.0,23.0
1271,252.0,23.0
1272,78.0,10.0
1273,156.0,22.0
1274,249.0,23.0
1275,48.0,6.0
1276,17.0,1.0
1277,98.0,16.0
1278,175.0,22.0
1279,98.0,16.0
1280,155.0,20.0
1281,202.0,23.0
1282,86.0,11.0
1283,501.0,65.0
1284,97.0,15.0
1285,184.0,22.0
1286,167.0,26.0
1287,157.0,19.0
1288,219.0,23.0
1289,185.0,21.0
1290,76.0,10.0
1291,213.0,23.0
1292,374.0,45.0
1293,213.0,23.0
1294,167.0,19.0
1295,98.0,15.0
1296,175.0,23.0
1297,118.0,19.0
1298,211.0,22.0
1299,106.0,16.0
1300,68.0,8.0
1301,175.0,22.0
1302,176.0,20.0
1303,217.0,23.0
1304,157.0,21.0
1305,382.0,46.0
1306,59.0,11.0
1307,88.0,14.0
1308,56.0,9.0
1309,155.0,22.0
1310,203.0,22.0
1311,137.0,20.0
1312,108.0,15.0
1313,209.0,23.0
1314,218.0,28.0
1315,98.0,18.0
1316,231.0,23.0
1317,156.0,22.0
1318,237.0,22.0
1319,232.0,23.0
1320,185.0,21.0
1321,106.0,18.0
1322,225.0,23.0
1323,184.0,22.0
1324,184.0,22.0
1325,213.0,25.0
1326,229.0,23.0
1327,138.0,21.0
1328,404.0,44.0
