episode,length,reward
1044,222.0,23.0
1045,194.0,20.0
1046,250.0,23.0
1047,200.0,23.0
1048,126.0,12.0
1049,283.0,22.0
1050,450.0,47.0
1051,137.0,14.0
1052,409.0,47.0
1053,251.0,22.0
1054,345.0,34.0
1055,236.0,23.0
1056,325.0,42.0
1057,174.0,23.0
1058,501.0,69.0
1059,238.0,22.0
1060,195.0,22.0
1061,336.0,44.0
1062,174.0,20.0
1063,127.0,19.0
1064,345.0,43.0
1065,107.0,18.0
1066,126.0,17.0
1067,455.0,62.0
1068,245.0,23.0
1069,337.0,44.0
1070,193.0,22.0
1071,194.0,20.0
1072,175.0,22.0
1073,218.0,23.0
1074,219.0,23.0
1075,185.0,22.0
1076,57.0,10.0
1077,183.0,23.0
1078,212.0,22.0
1079,193.0,23.0
1080,427.0,50.0
1081,99.0,13.0
1082,443.0,47.0
1083,244.0,21.0
1084,177.0,24.0
1085,184.0,21.0
1086,214.0,23.0
1087,287.0,39.0
1088,256.0,32.0
1089,106.0,17.0
1090,246.0,33.0
1091,442.0,46.0
1092,98.0,15.0
1093,203.0,22.0
1094,464.0,45.0
1095,208.0,23.0
1096,440.0,47.0
1097,388.0,51.0
1098,195.0,23.0
1099,208.0,22.0
1100,441.0,46.0
1101,137.0,22.0
1102,267.0,33.0
1103,184.0,23.0
1104,197.0,21.0
1105,174.0,23.0
1106,418.0,45.0
1107,285.0,37.0
1108,419.0,46.0
1109,193.0,22.0
1110,426.0,47.0
1111,88.0,16.0
1112,266.0,32.0
1113,204.0,23.0
1114,66.0,10.0
1115,165.0,20.0
1116,198.0,23.0
1117,197.0,28.0
1118,265.0,37.0
1119,303.0,21.0
1120,307.0,43.0
1121,265.0,23.0
1122,433.0,47.0
1123,38.0,7.0
1124,210.0,23.0
1125,207.0,25.0
1126,28.0,5.0
1127,287.0,40.0
1128,194.0,21.0
1129,183.0,23.0
1130,215.0,22.0
1131,184.0,23.0
1132,204.0,23.0
1133,221.0,23.0
1134,428.0,47.0
1135,182.0,23.0
1136,220.0,23.0
1137,182.0,23.0
1138,328.0,41.0
1139,225.0,23.0
1140,86.0,15.0
1141,236.0,23.0
1142,226.0,31.0
1143,195.0,21.0
1144,403.0,46.0
1145,227.0,23.0
1146,326.0,42.0
1147,227.0,28.0
1148,254.0,23.0
1149,46.0,4.0
1150,304.0,41.0
1151,204.0,22.0
1152,288.0,32.0
1153,393.0,47.0
1154,56.0,10.0
1155,317.0,44.0
1156,194.0,22.0
1157,501.0,65.0
1158,257.0,40.0
1159,225.0,15.0
1160,197.0,23.0
1161,469.0,46.0
1162,393.0,45.0
1163,27.0,4.0
1164,195.0,22.0
1165,136.0,19.0
1166,405.0,47.0
1167,217.0,27.0
1168,501.0,65.0
1169,108.0,16.0
1170,258.0,32.0
1171,135.0,20.0
1172,195.0,22.0
1173,385.0,39.0
1174,215.0,23.0
1175,420.0,47.0
1176,231.0,22.0
1177,374.0,46.0
1178,17.0,2.0
1179,501.0,59.0
1180,232.0,22.0
1181,68.0,11.0
1182,56.0,10.0
1183,97.0,16.0
1184,383.0,47.0
1185,229.0,21.0
1186,407.0,56.0
1187,205.0,23.0
1188,273.0,22.0
1189,501.0,62.0
1190,277.0,39.0
1191,233.0,23.0
1192,166.0,21.0
1193,257.0,34.0
1194,219.0,23.0
1195,367.0,38.0
1196,215.0,23.0
1197,226.0,28.0
1198,190.0,23.0
1199,407.0,49.0
1200,165.0,21.0
1201,126.0,20.0
1202,193.0,21.0
1203,192.0,22.0
1204,209.0,23.0
1205,388.0,47.0
1206,213.0,23.0
1207,137.0,18.0
1208,421.0,47.0
1209,277.0,31.0
1210,118.0,18.0
1211,248.0,28.0
1212,98.0,15.0
1213,374.0,45.0
1214,389.0,45.0
1215,155.0,17.0
1216,211.0,23.0
1217,46.0,7.0
1218,501.0,65.0
1219,185.0,19.0
1220,213.0,22.0
1221,223.0,21.0
1222,184.0,22.0
1223,328.0,40.0
1224,424.0,46.0
